startest,,鱼雷,手动触发,,2015-06-12,--&--&--&--&-0.14&--,--&--&--&--,--,--,8.8,8.8,--&--,0
0,1,1,1,1,4,1,0,0,0,0,0,0,1
True,False,False,False,False,True,False,False,False,False,False,False,False,False
5.5795,-0.1013,-0.1013,-0.1013,-0.1013,-0.146903752136,-0.1013,4.50843811035,4.53117370605,4.50744628906,4.52026367188,0.0,0.0,0.0
5.58,-0.1013,-0.1013,-0.1013,-0.1013,-0.144018887329,-0.1013,4.4938659668,4.51782226562,4.49401855469,4.5068359375,0.0,0.0,0.0
5.5805,-0.1013,-0.1013,-0.1013,-0.1013,-0.145115612793,-0.1013,4.48036193848,4.50492858887,4.48043823242,4.49325561523,0.0,0.0,0.0
5.581,-0.1013,-0.1013,-0.1013,-0.1013,-0.14389967804,-0.1013,4.46685791016,4.49195861816,4.4669342041,4.47975158691,0.0,0.0,0.0
5.5815,-0.1013,-0.1013,-0.1013,-0.1013,-0.144543408203,-0.1013,4.45320129395,4.47853088379,4.45304870605,4.46662902832,0.0,0.0,0.0
5.582,-0.1013,-0.1013,-0.1013,-0.1013,-0.145354031372,-0.1013,4.44023132324,4.46556091309,4.43954467773,4.45373535156,0.0,0.0,0.0
5.5825,-0.1013,-0.1013,-0.1013,-0.1013,-0.144018887329,-0.1013,4.42916870117,4.45541381836,4.43069458008,4.44686889648,0.0,0.0,0.0
5.583,-0.1013,-0.1013,-0.1013,-0.1013,-0.144090412903,-0.1013,4.47525024414,4.50790405273,4.49058532715,4.51477050781,0.0,0.0,0.0
5.5835,-0.1013,-0.1013,-0.1013,-0.1013,-0.145330189514,-0.1013,4.6223449707,4.65660095215,4.63851928711,4.6622467041,0.0,0.0,0.0
5.584,-0.1013,-0.1013,-0.1013,-0.1013,-0.142779110718,-0.1013,4.67376708984,4.69924926758,4.67407226562,4.6898651123,0.0,0.0,0.0
5.5845,-0.1013,-0.1013,-0.1013,-0.1013,-0.145997761536,-0.1013,4.65835571289,4.68193054199,4.65644836426,4.67124938965,0.0,0.0,0.0
5.585,-0.1013,-0.1013,-0.1013,-0.1013,-0.145735501099,-0.1013,4.64263916016,4.66583251953,4.64088439941,4.6549987793,0.0,0.0,0.0
5.5855,-0.1013,-0.1013,-0.1013,-0.1013,-0.145926235962,-0.1013,4.62730407715,4.65072631836,4.62600708008,4.63943481445,0.0,0.0,0.0
5.586,-0.1013,-0.1013,-0.1013,-0.1013,-0.14583086853,-0.1013,4.61128234863,4.63600158691,4.61135864258,4.62448120117,0.0,0.0,0.0
5.5865,-0.1013,-0.1013,-0.1013,-0.1013,-0.144185780334,-0.1013,4.59693908691,4.62188720703,4.59678649902,4.60990905762,0.0,0.0,0.0
5.587,-0.1013,-0.1013,-0.1013,-0.1013,-0.146164654541,-0.1013,4.58236694336,4.60777282715,4.58251953125,4.59548950195,0.0,0.0,0.0
5.5875,-0.1013,-0.1013,-0.1013,-0.1013,-0.144138096619,-0.1013,4.56809997559,4.59403991699,4.56771850586,4.58168029785,0.0,0.0,0.0
5.588,-0.1013,-0.1013,-0.1013,-0.1013,-0.145425556946,-0.1013,4.55429077148,4.58000183105,4.55368041992,4.56848144531,0.0,0.0,0.0
5.5885,-0.1013,-0.1013,-0.1013,-0.1013,-0.146355389404,-0.1013,4.54086303711,4.56619262695,4.53964233398,4.55451965332,0.0,0.0,0.0
5.589,-0.1013,-0.1013,-0.1013,-0.1013,-0.146164654541,-0.1013,4.52781677246,4.5524597168,4.52590942383,4.541015625,0.0,0.0,0.0
5.5895,-0.1013,-0.1013,-0.1013,-0.1013,-0.145234822083,-0.1013,4.51454162598,4.53796386719,4.51248168945,4.52758789062,0.0,0.0,0.0
5.59,-0.1013,-0.1013,-0.1013,-0.1013,-0.146116970825,-0.1013,4.50149536133,4.52415466309,4.49913024902,4.51400756836,0.0,0.0,0.0
5.5905,-0.1013,-0.1013,-0.1013,-0.1013,-0.138964413452,-0.1013,4.48783874512,4.51049804688,4.48638916016,4.50019836426,0.0,0.0,0.0
5.591,-0.1013,-0.1013,-0.1013,-0.1013,-0.146474598694,-0.1013,4.47448730469,4.49691772461,4.47296142578,4.48638916016,0.0,0.0,0.0
5.5915,-0.1013,-0.1013,-0.1013,-0.1013,-0.137319325256,-0.1013,4.45999145508,4.48379516602,4.46029663086,4.47280883789,0.0,0.0,0.0
5.592,-0.1013,-0.1013,-0.1013,-0.1013,-0.146498440552,-0.1013,4.44648742676,4.47067260742,4.44686889648,4.45930480957,0.0,0.0,0.0
5.5925,-0.1013,-0.1013,-0.1013,-0.1013,-0.140943287659,-0.1013,4.43313598633,4.45785522461,4.43336486816,4.44618225098,0.0,0.0,0.0
5.593,-0.1013,-0.1013,-0.1013,-0.1013,-0.145568608093,-0.1013,4.43450927734,4.46342468262,4.44290161133,4.46243286133,0.0,0.0,0.0
5.5935,-0.1013,-0.1013,-0.1013,-0.1013,-0.141300915527,-0.1013,4.55123901367,4.58786010742,4.5719909668,4.59716796875,0.0,0.0,0.0
5.594,-0.1013,-0.1013,-0.1013,-0.1013,-0.14480566864,-0.1013,4.67277526855,4.70199584961,4.67681884766,4.69261169434,0.0,0.0,0.0
5.5945,-0.1013,-0.1013,-0.1013,-0.1013,-0.139703511047,-0.1013,4.66445922852,4.69085693359,4.66369628906,4.67895507812,0.0,0.0,0.0
5.595,-0.1013,-0.1013,-0.1013,-0.1013,-0.145663975525,-0.1013,4.64935302734,4.67445373535,4.64714050293,4.66255187988,0.0,0.0,0.0
5.5955,-0.1013,-0.1013,-0.1013,-0.1013,-0.142779110718,-0.1013,4.63409423828,4.65774536133,4.63188171387,4.64729309082,0.0,0.0,0.0
5.596,-0.1013,-0.1013,-0.1013,-0.1013,-0.146426914978,-0.1013,4.61936950684,4.64294433594,4.61715698242,4.63241577148,0.0,0.0,0.0
5.5965,-0.1013,-0.1013,-0.1013,-0.1013,-0.143494366455,-0.1013,4.60494995117,4.62799072266,4.60327148438,4.6174621582,0.0,0.0,0.0
5.597,-0.1013,-0.1013,-0.1013,-0.1013,-0.144257305908,-0.1013,4.59060668945,4.61349487305,4.58892822266,4.60235595703,0.0,0.0,0.0
5.5975,-0.1013,-0.1013,-0.1013,-0.1013,-0.142850636292,-0.1013,4.57534790039,4.59953308105,4.57504272461,4.58824157715,0.0,0.0,0.0
5.598,-0.1013,-0.1013,-0.1013,-0.1013,-0.143089054871,-0.1013,4.56108093262,4.58564758301,4.56123352051,4.57420349121,0.0,0.0,0.0
5.5985,-0.1013,-0.1013,-0.1013,-0.1013,-0.143232106018,-0.1013,4.5467376709,4.57244873047,4.54689025879,4.56016540527,0.0,0.0,0.0
5.599,-0.1013,-0.1013,-0.1013,-0.1013,-0.145425556946,-0.1013,4.5329284668,4.55856323242,4.53262329102,4.54666137695,0.0,0.0,0.0
5.5995,-0.1013,-0.1013,-0.1013,-0.1013,-0.143708943176,-0.1013,4.51934814453,4.54490661621,4.5189666748,4.53285217285,0.0,0.0,0.0
5.6,-0.1013,-0.1013,-0.1013,-0.1013,-0.144662617493,-0.1013,4.50630187988,4.53132629395,4.50523376465,4.51995849609,0.0,0.0,0.0
5.6005,-0.1013,-0.1013,-0.1013,-0.1013,-0.144877194214,-0.1013,4.49317932129,4.51797485352,4.49150085449,4.50653076172,0.0,0.0,0.0
5.601,-0.1013,-0.1013,-0.1013,-0.1013,-0.142779110718,-0.1013,4.48020935059,4.50386047363,4.47822570801,4.49340820312,0.0,0.0,0.0
5.6015,-0.1013,-0.1013,-0.1013,-0.1013,-0.144710301208,-0.1013,4.46708679199,4.48989868164,4.46517944336,4.4800567627,0.0,0.0,0.0
5.602,-0.1013,-0.1013,-0.1013,-0.1013,-0.14389967804,-0.1013,4.4539642334,4.47647094727,4.4522857666,4.46647644043,0.0,0.0,0.0
5.6025,-0.1013,-0.1013,-0.1013,-0.1013,-0.143756626892,-0.1013,4.44061279297,4.46296691895,4.4393157959,4.45266723633,0.0,0.0,0.0
5.603,-0.1013,-0.1013,-0.1013,-0.1013,-0.144257305908,-0.1013,4.43054199219,4.45465087891,4.43260192871,4.44686889648,0.0,0.0,0.0
5.6035,-0.1013,-0.1013,-0.1013,-0.1013,-0.143446682739,-0.1013,4.48448181152,4.5174407959,4.50302124023,4.52560424805,0.0,0.0,0.0
5.604,-0.1013,-0.1013,-0.1013,-0.1013,-0.144757984924,-0.1013,4.6321105957,4.66583251953,4.64897155762,4.66949462891,0.0,0.0,0.0
5.6045,-0.1013,-0.1013,-0.1013,-0.1013,-0.144614933777,-0.1013,4.67300415039,4.69985961914,4.67414855957,4.68658447266,0.0,0.0,0.0
5.605,-0.1013,-0.1013,-0.1013,-0.1013,-0.146045445251,-0.1013,4.65530395508,4.68124389648,4.65469360352,4.66888427734,0.0,0.0,0.0
5.6055,-0.1013,-0.1013,-0.1013,-0.1013,-0.145687817383,-0.1013,4.63958740234,4.66583251953,4.63897705078,4.65324401855,0.0,0.0,0.0
5.606,-0.1013,-0.1013,-0.1013,-0.1013,-0.145354031372,-0.1013,4.62455749512,4.65072631836,4.62356567383,4.63859558105,0.0,0.0,0.0
5.6065,-0.1013,-0.1013,-0.1013,-0.1013,-0.144996403503,-0.1013,4.61029052734,4.63577270508,4.60891723633,4.62409973145,0.0,0.0,0.0
5.607,-0.1013,-0.1013,-0.1013,-0.1013,-0.144686459351,-0.1013,4.59648132324,4.62104797363,4.59449768066,4.60975646973,0.0,0.0,0.0
5.6075,-0.1013,-0.1013,-0.1013,-0.1013,-0.144114254761,-0.1013,4.5824432373,4.60594177246,4.58015441895,4.5955657959,0.0,0.0,0.0
5.608,-0.1013,-0.1013,-0.1013,-0.1013,-0.146188496399,-0.1013,4.56871032715,4.59182739258,4.56680297852,4.58145141602,0.0,0.0,0.0
5.6085,-0.1013,-0.1013,-0.1013,-0.1013,-0.144066571045,-0.1013,4.5548248291,4.57778930664,4.55307006836,4.56718444824,0.0,0.0,0.0
5.609,-0.1013,-0.1013,-0.1013,-0.1013,-0.145568608093,-0.1013,4.541015625,4.56352233887,4.53964233398,4.55276489258,0.0,0.0,0.0
5.6095,-0.1013,-0.1013,-0.1013,-0.1013,-0.145139454651,-0.1013,4.52629089355,4.55001831055,4.52606201172,4.53918457031,0.0,0.0,0.0
5.61,-0.1013,-0.1013,-0.1013,-0.1013,-0.144471882629,-0.1013,4.51240539551,4.53666687012,4.5125579834,4.52529907227,0.0,0.0,0.0
5.6105,-0.1013,-0.1013,-0.1013,-0.1013,-0.144948719788,-0.1013,4.49851989746,4.52354431152,4.4987487793,4.51179504395,0.0,0.0,0.0
5.611,-0.1013,-0.1013,-0.1013,-0.1013,-0.144304989624,-0.1013,4.48463439941,4.51019287109,4.48440551758,4.49836730957,0.0,0.0,0.0
5.6115,-0.1013,-0.1013,-0.1013,-0.1013,-0.146069287109,-0.1013,4.47158813477,4.49691772461,4.47120666504,4.48524475098,0.0,0.0,0.0
5.612,-0.1013,-0.1013,-0.1013,-0.1013,-0.146164654541,-0.1013,4.45846557617,4.48371887207,4.45770263672,4.47219848633,0.0,0.0,0.0
5.6125,-0.1013,-0.1013,-0.1013,-0.1013,-0.145139454651,-0.1013,4.44580078125,4.4701385498,4.44442749023,4.45899963379,0.0,0.0,0.0
5.613,-0.1013,-0.1013,-0.1013,-0.1013,-0.145616291809,-0.1013,4.43298339844,4.45663452148,4.43130493164,4.44602966309,0.0,0.0,0.0
5.6135,-0.1013,-0.1013,-0.1013,-0.1013,-0.145711659241,-0.1013,4.44061279297,4.46914672852,4.45053100586,4.47212219238,0.0,0.0,0.0
5.614,-0.1013,-0.1013,-0.1013,-0.1013,-0.145330189514,-0.1013,4.5671081543,4.60121154785,4.5866394043,4.61196899414,0.0,0.0,0.0
5.6145,-0.1013,-0.1013,-0.1013,-0.1013,-0.145401715088,-0.1013,4.67697143555,4.70169067383,4.67651367188,4.69108581543,0.0,0.0,0.0
5.615,-0.1013,-0.1013,-0.1013,-0.1013,-0.135674237061,-0.1013,4.66453552246,4.68803405762,4.66285705566,4.67643737793,0.0,0.0,0.0
5.6155,-0.1013,-0.1013,-0.1013,-0.1013,-0.145520924377,-0.1013,4.64744567871,4.67155456543,4.64691162109,4.65995788574,0.0,0.0,0.0
5.616,-0.1013,-0.1013,-0.1013,-0.1013,-0.138344525146,-0.1013,4.6312713623,4.65621948242,4.63119506836,4.64431762695,0.0,0.0,0.0
5.6165,-0.1013,-0.1013,-0.1013,-0.1013,-0.144710301208,-0.1013,4.61616516113,4.64179992676,4.61631774902,4.62959289551,0.0,0.0,0.0
5.617,-0.1013,-0.1013,-0.1013,-0.1013,-0.140824078369,-0.1013,4.60159301758,4.6272277832,4.60098266602,4.61517333984,0.0,0.0,0.0
5.6175,-0.1013,-0.1013,-0.1013,-0.1013,-0.144948719788,-0.1013,4.58740234375,4.61318969727,4.5866394043,4.60159301758,0.0,0.0,0.0
5.618,-0.1013,-0.1013,-0.1013,-0.1013,-0.141682385254,-0.1013,4.57328796387,4.59915161133,4.57221984863,4.58724975586,0.0,0.0,0.0
5.6185,-0.1013,-0.1013,-0.1013,-0.1013,-0.144591091919,-0.1013,4.56001281738,4.58503723145,4.5581817627,4.57336425781,0.0,0.0,0.0
5.619,-0.1013,-0.1013,-0.1013,-0.1013,-0.140156506348,-0.1013,4.54658508301,4.5703125,4.54444885254,4.55955505371,0.0,0.0,0.0
5.6195,-0.1013,-0.1013,-0.1013,-0.1013,-0.145425556946,-0.1013,4.53308105469,4.55604553223,4.53102111816,4.54597473145,0.0,0.0,0.0
5.62,-0.1013,-0.1013,-0.1013,-0.1013,-0.141896961975,-0.1013,4.51965332031,4.54223632812,4.51797485352,4.53224182129,0.0,0.0,0.0
5.6205,-0.1013,-0.1013,-0.1013,-0.1013,-0.144400357056,-0.1013,4.5059967041,4.52857971191,4.50454711914,4.51774597168,0.0,0.0,0.0
5.621,-0.1013,-0.1013,-0.1013,-0.1013,-0.142826794434,-0.1013,4.49104309082,4.51515197754,4.49150085449,4.50439453125,0.0,0.0,0.0
5.6215,-0.1013,-0.1013,-0.1013,-0.1013,-0.143828152466,-0.1013,4.47776794434,4.50210571289,4.47814941406,4.49043273926,0.0,0.0,0.0
5.622,-0.1013,-0.1013,-0.1013,-0.1013,-0.14332747345,-0.1013,4.46395874023,4.48921203613,4.46434020996,4.47731018066,0.0,0.0,0.0
5.6225,-0.1013,-0.1013,-0.1013,-0.1013,-0.142993687439,-0.1013,4.4507598877,4.47593688965,4.45068359375,4.46388244629,0.0,0.0,0.0
5.623,-0.1013,-0.1013,-0.1013,-0.1013,-0.143828152466,-0.1013,4.43778991699,4.46273803711,4.43702697754,4.45137023926,0.0,0.0,0.0
5.6235,-0.1013,-0.1013,-0.1013,-0.1013,-0.143542050171,-0.1013,4.43054199219,4.45678710938,4.43229675293,4.44877624512,0.0,0.0,0.0
5.624,-0.1013,-0.1013,-0.1013,-0.1013,-0.143708943176,-0.1013,4.50096130371,4.53536987305,4.51919555664,4.54437255859,0.0,0.0,0.0
5.6245,-0.1013,-0.1013,-0.1013,-0.1013,-0.144948719788,-0.1013,4.64782714844,4.68032836914,4.65995788574,4.68170166016,0.0,0.0,0.0
5.625,-0.1013,-0.1013,-0.1013,-0.1013,-0.143947361755,-0.1013,4.67338562012,4.69680786133,4.66934204102,4.68414306641,0.0,0.0,0.0
5.6255,-0.1013,-0.1013,-0.1013,-0.1013,-0.142993687439,-0.1013,4.65507507324,4.67895507812,4.65293884277,4.66796875,0.0,0.0,0.0
5.626,-0.1013,-0.1013,-0.1013,-0.1013,-0.144448040771,-0.1013,4.63958740234,4.66278076172,4.63760375977,4.65202331543,0.0,0.0,0.0
5.6265,-0.1013,-0.1013,-0.1013,-0.1013,-0.142469166565,-0.1013,4.62432861328,4.64752197266,4.62272644043,4.63623046875,0.0,0.0,0.0
5.627,-0.1013,-0.1013,-0.1013,-0.1013,-0.143279789734,-0.1013,4.60868835449,4.63302612305,4.60830688477,4.6215057373,0.0,0.0,0.0
5.6275,-0.1013,-0.1013,-0.1013,-0.1013,-0.144424198914,-0.1013,4.59381103516,4.61868286133,4.59403991699,4.60708618164,0.0,0.0,0.0
5.628,-0.1013,-0.1013,-0.1013,-0.1013,-0.144519566345,-0.1013,4.57954406738,4.60487365723,4.57954406738,4.59266662598,0.0,0.0,0.0
5.6285,-0.1013,-0.1013,-0.1013,-0.1013,-0.144328831482,-0.1013,4.56512451172,4.59091186523,4.56474304199,4.57878112793,0.0,0.0,0.0
5.629,-0.1013,-0.1013,-0.1013,-0.1013,-0.144090412903,-0.1013,4.55139160156,4.57710266113,4.55093383789,4.56504821777,0.0,0.0,0.0
5.6295,-0.1013,-0.1013,-0.1013,-0.1013,-0.145330189514,-0.1013,4.53765869141,4.56321716309,4.5369720459,4.55177307129,0.0,0.0,0.0
5.63,-0.1013,-0.1013,-0.1013,-0.1013,-0.14378046875,-0.1013,4.52476501465,4.54948425293,4.52301025391,4.53796386719,0.0,0.0,0.0
5.6305,-0.1013,-0.1013,-0.1013,-0.1013,-0.143565892029,-0.1013,4.51156616211,4.53536987305,4.50950622559,4.5246887207,0.0,0.0,0.0
5.631,-0.1013,-0.1013,-0.1013,-0.1013,-0.146498440552,-0.1013,4.49829101562,4.52125549316,4.49615478516,4.51126098633,0.0,0.0,0.0
5.6315,-0.1013,-0.1013,-0.1013,-0.1013,-0.145234822083,-0.1013,4.48501586914,4.50798034668,4.48310852051,4.49775695801,0.0,0.0,0.0
5.632,-0.1013,-0.1013,-0.1013,-0.1013,-0.144448040771,-0.1013,4.47166442871,4.49409484863,4.47021484375,4.48402404785,0.0,0.0,0.0
5.6325,-0.1013,-0.1013,-0.1013,-0.1013,-0.144972561646,-0.1013,4.45823669434,4.48066711426,4.4571685791,4.4701385498,0.0,0.0,0.0
5.633,-0.1013,-0.1013,-0.1013,-0.1013,-0.143923519897,-0.1013,4.44381713867,4.46754455566,4.44389343262,4.45671081543,0.0,0.0,0.0
5.6335,-0.1013,-0.1013,-0.1013,-0.1013,-0.145425556946,-0.1013,4.4303894043,4.45449829102,4.43099975586,4.4441986084,0.0,0.0,0.0
5.634,-0.1013,-0.1013,-0.1013,-0.1013,-0.143589733887,-0.1013,4.44931030273,4.48089599609,4.46334838867,4.48356628418,0.0,0.0,0.0
5.6345,-0.1013,-0.1013,-0.1013,-0.1013,-0.145020245361,-0.1013,4.58518981934,4.62188720703,4.6061706543,4.62997436523,0.0,0.0,0.0
5.635,-0.1013,-0.1013,-0.1013,-0.1013,-0.144996403503,-0.1013,4.67514038086,4.70138549805,4.67414855957,4.68894958496,0.0,0.0,0.0
5.6355,-0.1013,-0.1013,-0.1013,-0.1013,-0.144519566345,-0.1013,4.6614074707,4.6875,4.65972900391,4.67491149902,0.0,0.0,0.0
5.636,-0.1013,-0.1013,-0.1013,-0.1013,-0.147118328857,-0.1013,4.64569091797,4.67102050781,4.64378356934,4.65919494629,0.0,0.0,0.0
5.6365,-0.1013,-0.1013,-0.1013,-0.1013,-0.144638775635,-0.1013,4.63081359863,4.65469360352,4.62852478027,4.64408874512,0.0,0.0,0.0
5.637,-0.1013,-0.1013,-0.1013,-0.1013,-0.14549708252,-0.1013,4.61624145508,4.63966369629,4.61402893066,4.62898254395,0.0,0.0,0.0
5.6375,-0.1013,-0.1013,-0.1013,-0.1013,-0.146188496399,-0.1013,4.60189819336,4.62493896484,4.59983825684,4.61456298828,0.0,0.0,0.0
5.638,-0.1013,-0.1013,-0.1013,-0.1013,-0.145044087219,-0.1013,4.58755493164,4.61036682129,4.5858001709,4.59976196289,0.0,0.0,0.0
5.6385,-0.1013,-0.1013,-0.1013,-0.1013,-0.141372441101,-0.1013,4.57298278809,4.59625244141,4.5719909668,4.58511352539,0.0,0.0,0.0
5.639,-0.1013,-0.1013,-0.1013,-0.1013,-0.144901036072,-0.1013,4.55795288086,4.58251953125,4.55833435059,4.5711517334,0.0,0.0,0.0
5.6395,-0.1013,-0.1013,-0.1013,-0.1013,-0.136198757935,-0.1013,4.54414367676,4.56916809082,4.54414367676,4.55718994141,0.0,0.0,0.0
5.64,-0.1013,-0.1013,-0.1013,-0.1013,-0.144066571045,-0.1013,4.52987670898,4.5556640625,4.52964782715,4.54368591309,0.0,0.0,0.0
5.6405,-0.1013,-0.1013,-0.1013,-0.1013,-0.1395604599,-0.1013,4.51652526855,4.54216003418,4.51583862305,4.53018188477,0.0,0.0,0.0
5.641,-0.1013,-0.1013,-0.1013,-0.1013,-0.145282505798,-0.1013,4.50317382812,4.52850341797,4.50233459473,4.51698303223,0.0,0.0,0.0
5.6415,-0.1013,-0.1013,-0.1013,-0.1013,-0.140204190063,-0.1013,4.49081420898,4.5149230957,4.48867797852,4.50378417969,0.0,0.0,0.0
5.642,-0.1013,-0.1013,-0.1013,-0.1013,-0.144734143066,-0.1013,4.47715759277,4.50057983398,4.4751739502,4.49028015137,0.0,0.0,0.0
5.6425,-0.1013,-0.1013,-0.1013,-0.1013,-0.142850636292,-0.1013,4.46418762207,4.48715209961,4.46243286133,4.47708129883,0.0,0.0,0.0
5.643,-0.1013,-0.1013,-0.1013,-0.1013,-0.143995045471,-0.1013,4.45098876953,4.47357177734,4.44946289062,4.46380615234,0.0,0.0,0.0
5.6435,-0.1013,-0.1013,-0.1013,-0.1013,-0.140776394653,-0.1013,4.43801879883,4.46029663086,4.43664550781,4.44961547852,0.0,0.0,0.0
5.644,-0.1013,-0.1013,-0.1013,-0.1013,-0.144304989624,-0.1013,4.4327545166,4.45678710938,4.43466186523,4.44946289062,0.0,0.0,0.0
5.6445,-0.1013,-0.1013,-0.1013,-0.1013,-0.140537976074,-0.1013,4.51469421387,4.54933166504,4.53552246094,4.55894470215,0.0,0.0,0.0
5.645,-0.1013,-0.1013,-0.1013,-0.1013,-0.144686459351,-0.1013,4.65614318848,4.68772888184,4.66819763184,4.68605041504,0.0,0.0,0.0
5.6455,-0.1013,-0.1013,-0.1013,-0.1013,-0.141896961975,-0.1013,4.66873168945,4.69360351562,4.6671295166,4.68040466309,0.0,0.0,0.0
5.646,-0.1013,-0.1013,-0.1013,-0.1013,-0.143923519897,-0.1013,4.65110778809,4.67742919922,4.65065002441,4.6647644043,0.0,0.0,0.0
5.6465,-0.1013,-0.1013,-0.1013,-0.1013,-0.143089054871,-0.1013,4.63592529297,4.66186523438,4.63478088379,4.64973449707,0.0,0.0,0.0
5.647,-0.1013,-0.1013,-0.1013,-0.1013,-0.143923519897,-0.1013,4.62112426758,4.64691162109,4.61967468262,4.63485717773,0.0,0.0,0.0
5.6475,-0.1013,-0.1013,-0.1013,-0.1013,-0.144018887329,-0.1013,4.60739135742,4.63180541992,4.60502624512,4.62066650391,0.0,0.0,0.0
5.648,-0.1013,-0.1013,-0.1013,-0.1013,-0.142516850281,-0.1013,4.5930480957,4.61631774902,4.5906829834,4.6061706543,0.0,0.0,0.0
5.6485,-0.1013,-0.1013,-0.1013,-0.1013,-0.143184422302,-0.1013,4.57901000977,4.60220336914,4.57725524902,4.59175109863,0.0,0.0,0.0
5.649,-0.1013,-0.1013,-0.1013,-0.1013,-0.145282505798,-0.1013,4.56512451172,4.58786010742,4.56336975098,4.57717895508,0.0,0.0,0.0
5.6495,-0.1013,-0.1013,-0.1013,-0.1013,-0.143971203613,-0.1013,4.55101013184,4.57389831543,4.54978942871,4.56314086914,0.0,0.0,0.0
5.65,-0.1013,-0.1013,-0.1013,-0.1013,-0.144018887329,-0.1013,4.53605651855,4.56047058105,4.5361328125,4.5491027832,0.0,0.0,0.0
5.6505,-0.1013,-0.1013,-0.1013,-0.1013,-0.144114254761,-0.1013,4.52224731445,4.54711914062,4.52247619629,4.5352935791,0.0,0.0,0.0
5.651,-0.1013,-0.1013,-0.1013,-0.1013,-0.142111538696,-0.1013,4.5085144043,4.53369140625,4.5085144043,4.52163696289,0.0,0.0,0.0
5.6515,-0.1013,-0.1013,-0.1013,-0.1013,-0.144185780334,-0.1013,4.49478149414,4.52049255371,4.49447631836,4.50866699219,0.0,0.0,0.0
5.652,-0.1013,-0.1013,-0.1013,-0.1013,-0.142779110718,-0.1013,4.4815826416,4.5068359375,4.48081970215,4.49546813965,0.0,0.0,0.0
5.6525,-0.1013,-0.1013,-0.1013,-0.1013,-0.144734143066,-0.1013,4.46876525879,4.49348449707,4.46723937988,4.48226928711,0.0,0.0,0.0
5.653,-0.1013,-0.1013,-0.1013,-0.1013,-0.144400357056,-0.1013,4.45602416992,4.47959899902,4.45419311523,4.46929931641,0.0,0.0,0.0
5.6535,-0.1013,-0.1013,-0.1013,-0.1013,-0.144781826782,-0.1013,4.44305419922,4.46571350098,4.4409942627,4.45579528809,0.0,0.0,0.0
5.654,-0.1013,-0.1013,-0.1013,-0.1013,-0.144376515198,-0.1013,4.43031311035,4.45343017578,4.4303894043,4.44610595703,0.0,0.0,0.0
5.6545,-0.1013,-0.1013,-0.1013,-0.1013,-0.144471882629,-0.1013,4.46365356445,4.4938659668,4.47761535645,4.50019836426,0.0,0.0,0.0
5.655,-0.1013,-0.1013,-0.1013,-0.1013,-0.14492487793,-0.1013,4.60754394531,4.64111328125,4.62577819824,4.64881896973,0.0,0.0,0.0
5.6555,-0.1013,-0.1013,-0.1013,-0.1013,-0.145020245361,-0.1013,4.67430114746,4.69909667969,4.6753692627,4.69047546387,0.0,0.0,0.0
5.656,-0.1013,-0.1013,-0.1013,-0.1013,-0.143112896729,-0.1013,4.65972900391,4.68460083008,4.65957641602,4.67269897461,0.0,0.0,0.0
5.6565,-0.1013,-0.1013,-0.1013,-0.1013,-0.145306347656,-0.1013,4.64408874512,4.66918945312,4.64363098145,4.65675354004,0.0,0.0,0.0
5.657,-0.1013,-0.1013,-0.1013,-0.1013,-0.144638775635,-0.1013,4.62829589844,4.65423583984,4.62768554688,4.64164733887,0.0,0.0,0.0
5.6575,-0.1013,-0.1013,-0.1013,-0.1013,-0.144471882629,-0.1013,4.61334228516,4.63935852051,4.61265563965,4.6272277832,0.0,0.0,0.0
5.658,-0.1013,-0.1013,-0.1013,-0.1013,-0.14492487793,-0.1013,4.59899902344,4.6248626709,4.59785461426,4.61296081543,0.0,0.0,0.0
5.6585,-0.1013,-0.1013,-0.1013,-0.1013,-0.144328831482,-0.1013,4.58541870117,4.61044311523,4.58358764648,4.59892272949,0.0,0.0,0.0
5.659,-0.1013,-0.1013,-0.1013,-0.1013,-0.144185780334,-0.1013,4.57160949707,4.5955657959,4.5694732666,4.58503723145,0.0,0.0,0.0
5.6595,-0.1013,-0.1013,-0.1013,-0.1013,-0.143995045471,-0.1013,4.5581817627,4.58129882812,4.5556640625,4.57099914551,0.0,0.0,0.0
5.66,-0.1013,-0.1013,-0.1013,-0.1013,-0.144400357056,-0.1013,4.54437255859,4.56733703613,4.5426940918,4.55696105957,0.0,0.0,0.0
5.6605,-0.1013,-0.1013,-0.1013,-0.1013,-0.144114254761,-0.1013,4.53048706055,4.55337524414,4.52911376953,4.54277038574,0.0,0.0,0.0
5.661,-0.1013,-0.1013,-0.1013,-0.1013,-0.144400357056,-0.1013,4.51606750488,4.53956604004,4.5157623291,4.52880859375,0.0,0.0,0.0
5.6615,-0.1013,-0.1013,-0.1013,-0.1013,-0.14320826416,-0.1013,4.50202941895,4.52613830566,4.50218200684,4.51515197754,0.0,0.0,0.0
5.662,-0.1013,-0.1013,-0.1013,-0.1013,-0.145330189514,-0.1013,4.48829650879,4.51316833496,4.4889831543,4.50149536133,0.0,0.0,0.0
5.6625,-0.1013,-0.1013,-0.1013,-0.1013,-0.142421482849,-0.1013,4.47471618652,4.5002746582,4.47479248047,4.48844909668,0.0,0.0,0.0
5.663,-0.1013,-0.1013,-0.1013,-0.1013,-0.135555027771,-0.1013,4.46128845215,4.48684692383,4.4612121582,4.4750213623,0.0,0.0,0.0
