startest,,诱饵,手动触发,,2015-06-10,--&--&--&--&--&--,--&--&--&--,0.0,0.0,3.3,0.0,--&--,--
0,1,1,1,1,1,1,0,0,0,0,0,0,4
True,False,False,False,False,False,False,False,False,False,False,True,True,True
-3.2295,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63981628418,4.66575622559,4.63897705078,4.65347290039,0.0,0.0,0.0
-3.229,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62547302246,4.6501159668,4.62539672852,4.63836669922,0.0,0.0,0.0
-3.2285,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61227416992,4.63623046875,4.61051940918,4.62554931641,0.0,0.0,0.0
-3.228,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59732055664,4.62333679199,4.59701538086,4.61143493652,0.0,0.0,0.0
-3.2275,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58488464355,4.60914611816,4.58480834961,4.59777832031,0.0,0.0,0.0
-3.227,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57252502441,4.59602355957,4.57092285156,4.58564758301,0.0,0.0,0.0
-3.2265,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55825805664,4.58419799805,4.55780029297,4.57252502441,0.0,0.0,0.0
-3.226,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54582214355,4.5703125,4.54612731934,4.55894470215,0.0,0.0,0.0
-3.2255,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53414916992,4.55787658691,4.53277587891,4.54772949219,0.0,0.0,0.0
-3.225,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52041625977,4.54620361328,4.52003479004,4.53460693359,0.0,0.0,0.0
-3.2245,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50828552246,4.53269958496,4.50881958008,4.52133178711,0.0,0.0,0.0
-3.224,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49714660645,4.52033996582,4.49569702148,4.50988769531,0.0,0.0,0.0
-3.2235,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48333740234,4.50897216797,4.48303222656,4.49768066406,0.0,0.0,0.0
-3.223,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47151184082,4.49577331543,4.47189331055,4.48455810547,0.0,0.0,0.0
-3.2225,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46060180664,4.48364257812,4.45922851562,4.47334289551,0.0,0.0,0.0
